ticker,company_name,general_sentiment_score,ai_demand_sentiment,data_center_sentiment,hbm_sentiment,foundry_capacity_sentiment,semiconductor_capex_sentiment,china_export_risk_sentiment,inventory_sentiment,gross_margin_sentiment,pricing_pressure_sentiment,automotive_demand_sentiment,consumer_demand_sentiment,industrial_demand_sentiment,optical_networking_sentiment,memory_pricing_sentiment,analyst_sentiment,management_tone_sentiment,risk_sentiment,news_headlines,news_urls
MPWR,"Monolithic Power Systems, Inc.",0.6,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.2,"Monolithic Power (MPWR) Is Up 6.50% in One Week: What You Should Know | Monolithic Power (MPWR) Is Up 6.50% in One Week: What You Should Know | Does Monolithic Power Systems' (MPWR) Higher Dividend Reveal Its True AI Expansion Strategy? | Does Monolithic Power Systems' (MPWR) Higher Dividend Reveal Its True AI Expansion Strategy? | 1 High-Flying Stock with Exciting Potential and 2 We Question | 1 High-Flying Stock with Exciting Potential and 2 We Question | Is Monolithic Power Systems, Inc. (MPWR) A Good Stock To Buy Now? | Is Monolithic Power Systems, Inc. (MPWR) A Good Stock To Buy Now? | Monolithic Power Systems Stock: Is MPWR Outperforming the Technology Sector? | Monolithic Power Systems Stock: Is MPWR Outperforming the Technology Sector?",https://finance.yahoo.com/markets/stocks/articles/monolithic-power-mpwr-6-50-160004516.html | https://finance.yahoo.com/markets/stocks/articles/monolithic-power-mpwr-6-50-160004516.html | https://finance.yahoo.com/markets/stocks/articles/does-monolithic-power-systems-mpwr-001631490.html | https://finance.yahoo.com/markets/stocks/articles/does-monolithic-power-systems-mpwr-001631490.html | https://finance.yahoo.com/markets/stocks/articles/1-high-flying-stock-exciting-120520378.html | https://finance.yahoo.com/markets/stocks/articles/1-high-flying-stock-exciting-120520378.html | https://finance.yahoo.com/markets/stocks/articles/monolithic-power-systems-inc-mpwr-201300222.html | https://finance.yahoo.com/markets/stocks/articles/monolithic-power-systems-inc-mpwr-201300222.html | https://finance.yahoo.com/markets/stocks/articles/monolithic-power-systems-stock-mpwr-171514624.html | https://finance.yahoo.com/markets/stocks/articles/monolithic-power-systems-stock-mpwr-171514624.html
NA,Nano Labs Ltd,0.4,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.1,Nano Labs and ALT5 Sigma Sign MOU to Explore AI Data Centers and Agent Payments | Nano Labs and ALT5 Sigma Sign MOU to Explore AI Data Centers and Agent Payments | Nano Labs and ALT5 Sigma Explore AI Data Center Partnership in North America | Nano Labs and ALT5 Sigma Explore AI Data Center Partnership in North America | How Mortgage Risks And Earnings Shape The Evolving Story At National Bank Of Canada (TSX:NA) | How Mortgage Risks And Earnings Shape The Evolving Story At National Bank Of Canada (TSX:NA) | National Bank Of Canada Trading Volatility Puts Earnings Mix In Focus | National Bank Of Canada Trading Volatility Puts Earnings Mix In Focus | Nano Labs Ltd (NA) (Full Year 2025) Earnings Call Highlights: A Turnaround with Strategic ... | Nano Labs Ltd (NA) (Full Year 2025) Earnings Call Highlights: A Turnaround with Strategic ...,https://finance.yahoo.com/sectors/technology/articles/nano-labs-alt5-sigma-sign-160000389.html | https://finance.yahoo.com/sectors/technology/articles/nano-labs-alt5-sigma-sign-160000389.html | https://finance.yahoo.com/sectors/technology/articles/nano-labs-alt5-sigma-explore-111638145.html | https://finance.yahoo.com/sectors/technology/articles/nano-labs-alt5-sigma-explore-111638145.html | https://finance.yahoo.com/markets/stocks/articles/mortgage-risks-earnings-shape-evolving-160918305.html | https://finance.yahoo.com/markets/stocks/articles/mortgage-risks-earnings-shape-evolving-160918305.html | https://finance.yahoo.com/markets/stocks/articles/national-bank-canada-trading-volatility-043016243.html | https://finance.yahoo.com/markets/stocks/articles/national-bank-canada-trading-volatility-043016243.html | https://finance.yahoo.com/markets/stocks/articles/nano-labs-ltd-na-full-230056576.html | https://finance.yahoo.com/markets/stocks/articles/nano-labs-ltd-na-full-230056576.html
IMOS,ChipMOS TECHNOLOGIES INC.,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,"ChipMOS (IMOS) Unveils Dividends, Shares Soar 38% in 1 Week | ChipMOS (IMOS) Unveils Dividends, Shares Soar 38% in 1 Week | ChipMOS TECHNOLOGIES Inc (IMOS) Q4 2025 Earnings Call Highlights: Record Revenue and Strategic ... | ChipMOS TECHNOLOGIES Inc (IMOS) Q4 2025 Earnings Call Highlights: Record Revenue and Strategic ... | Exchange-Traded Funds, Equity Futures Higher Pre-Bell Friday Amid Jobs Report Release | Exchange-Traded Funds, Equity Futures Higher Pre-Bell Friday Amid Jobs Report Release | ChipMOS TECHNOLOGIES Inc (IMOS) Q3 2025 Earnings Call Highlights: Record Revenue and Strategic ... | ChipMOS TECHNOLOGIES Inc (IMOS) Q3 2025 Earnings Call Highlights: Record Revenue and Strategic ... | 3 Asian Dividend Stocks Yielding Up To 7.7% | 3 Asian Dividend Stocks Yielding Up To 7.7%",https://finance.yahoo.com/markets/stocks/articles/chipmos-imos-unveils-dividends-shares-025945740.html | https://finance.yahoo.com/markets/stocks/articles/chipmos-imos-unveils-dividends-shares-025945740.html | https://finance.yahoo.com/news/chipmos-technologies-inc-imos-q4-010036545.html | https://finance.yahoo.com/news/chipmos-technologies-inc-imos-q4-010036545.html | https://finance.yahoo.com/news/exchange-traded-funds-equity-futures-134859846.html | https://finance.yahoo.com/news/exchange-traded-funds-equity-futures-134859846.html | https://finance.yahoo.com/news/chipmos-technologies-inc-imos-q3-010647839.html | https://finance.yahoo.com/news/chipmos-technologies-inc-imos-q3-010647839.html | https://finance.yahoo.com/news/3-asian-dividend-stocks-yielding-043152573.html | https://finance.yahoo.com/news/3-asian-dividend-stocks-yielding-043152573.html
IMTE,Integrated Media Technology Lim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
INTC,Intel Corporation,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,"Intel Draws Cramer Support | Here's What to Do if Ethereum Drops Below $1,000 | Will Bitcoin Fall Below $50,000? | Better Artificial Intelligence (AI) Inference Stock: AMD vs. Intel | Here's When Pfizer's CEO Says the Company Might Get Back to Generating High-Single-Digit Growth | Here's When Pfizer's CEO Says the Company Might Get Back to Generating High-Single-Digit Growth | The Best Vanguard ETF for Your Next $1,000 Investment | The Best Vanguard ETF for Your Next $1,000 Investment | The Console Cycle That Could Test Advanced Micro Stock | The Console Cycle That Could Test Advanced Micro Stock",https://finance.yahoo.com/markets/stocks/articles/intel-draws-cramer-support-190151994.html | https://finance.yahoo.com/markets/crypto/articles/heres-ethereum-drops-below-1-184500321.html | https://finance.yahoo.com/markets/crypto/articles/bitcoin-fall-below-50-000-182000261.html | https://finance.yahoo.com/markets/stocks/articles/better-artificial-intelligence-ai-inference-180500097.html | https://finance.yahoo.com/markets/stocks/articles/heres-pfizers-ceo-says-company-172000069.html | https://finance.yahoo.com/markets/stocks/articles/heres-pfizers-ceo-says-company-172000069.html | https://finance.yahoo.com/markets/stocks/articles/best-vanguard-etf-next-1-165200430.html | https://finance.yahoo.com/markets/stocks/articles/best-vanguard-etf-next-1-165200430.html | https://finance.yahoo.com/markets/stocks/articles/console-cycle-could-test-advanced-165125104.html | https://finance.yahoo.com/markets/stocks/articles/console-cycle-could-test-advanced-165125104.html
IPGP,IPG Photonics Corporation,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,"Allegro MicroSystems, IPG Photonics, and Nova Shares Are Soaring, What You Need To Know | Allegro MicroSystems, IPG Photonics, and Nova Shares Are Soaring, What You Need To Know | IPG Photonics (IPGP) Stock Valuation After Semiconductor Selloff And Shifting Macro Sentiment | IPG Photonics (IPGP) Stock Valuation After Semiconductor Selloff And Shifting Macro Sentiment | Amkor, IPG Photonics, and Sensata Technologies Shares Are Soaring, What You Need To Know | Amkor, IPG Photonics, and Sensata Technologies Shares Are Soaring, What You Need To Know | IPG Photonics, Western Digital, and Skyworks Solutions Shares Are Falling, What You Need To Know | IPG Photonics, Western Digital, and Skyworks Solutions Shares Are Falling, What You Need To Know | IPG Photonics, Intel, and Monolithic Power Systems Stocks Trade Down, What You Need To Know | IPG Photonics, Intel, and Monolithic Power Systems Stocks Trade Down, What You Need To Know",https://finance.yahoo.com/markets/stocks/articles/allegro-microsystems-ipg-photonics-nova-001320802.html | https://finance.yahoo.com/markets/stocks/articles/allegro-microsystems-ipg-photonics-nova-001320802.html | https://finance.yahoo.com/markets/stocks/articles/ipg-photonics-ipgp-stock-valuation-121312584.html | https://finance.yahoo.com/markets/stocks/articles/ipg-photonics-ipgp-stock-valuation-121312584.html | https://finance.yahoo.com/markets/stocks/articles/amkor-ipg-photonics-sensata-technologies-232937800.html | https://finance.yahoo.com/markets/stocks/articles/amkor-ipg-photonics-sensata-technologies-232937800.html | https://finance.yahoo.com/markets/stocks/articles/ipg-photonics-western-digital-skyworks-005728325.html | https://finance.yahoo.com/markets/stocks/articles/ipg-photonics-western-digital-skyworks-005728325.html | https://finance.yahoo.com/markets/stocks/articles/ipg-photonics-intel-monolithic-power-220614434.html | https://finance.yahoo.com/markets/stocks/articles/ipg-photonics-intel-monolithic-power-220614434.html
IPWR,Ideal Power Inc.,0.8,0.9,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.2,Ideal Power secures NVIDIA's Rubin Ultra 800V DC AI data center ecosystem opportunity via LOI with industry partner | Ideal Power secures NVIDIA's Rubin Ultra 800V DC AI data center ecosystem opportunity via LOI with industry partner | Ideal Power closes $30M registered direct offering | Ideal Power closes $30M registered direct offering | Ideal Power CEO discusses AI center demand for B-TRAN tech - ICYMI | Ideal Power CEO discusses AI center demand for B-TRAN tech - ICYMI | Ideal Power announces $30M raise to advance B-TRAN semiconductor commercialization | Ideal Power announces $30M raise to advance B-TRAN semiconductor commercialization | Ideal Power Inc (IPWR) Q1 2026 Earnings Call Highlights: Navigating Challenges and Seizing ... | Ideal Power Inc (IPWR) Q1 2026 Earnings Call Highlights: Navigating Challenges and Seizing ...,https://finance.yahoo.com/sectors/technology/articles/ideal-power-secures-nvidias-rubin-123300394.html | https://finance.yahoo.com/sectors/technology/articles/ideal-power-secures-nvidias-rubin-123300394.html | https://finance.yahoo.com/markets/stocks/articles/ideal-power-closes-30m-registered-125000659.html | https://finance.yahoo.com/markets/stocks/articles/ideal-power-closes-30m-registered-125000659.html | https://finance.yahoo.com/sectors/technology/articles/ideal-power-ceo-discusses-ai-190000277.html | https://finance.yahoo.com/sectors/technology/articles/ideal-power-ceo-discusses-ai-190000277.html | https://finance.yahoo.com/markets/stocks/articles/ideal-power-announces-30m-raise-132600009.html | https://finance.yahoo.com/markets/stocks/articles/ideal-power-announces-30m-raise-132600009.html | https://finance.yahoo.com/markets/stocks/articles/ideal-power-inc-ipwr-q1-230530138.html | https://finance.yahoo.com/markets/stocks/articles/ideal-power-inc-ipwr-q1-230530138.html
KE,"Kimball Electronics, Inc.",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,"A Look Back at Electrical Systems Stocks’ Q1 Earnings: Kimball Electronics (NASDAQ:KE) Vs The Rest Of The Pack | A Look Back at Electrical Systems Stocks’ Q1 Earnings: Kimball Electronics (NASDAQ:KE) Vs The Rest Of The Pack | Kimball Electronics (KE): Buy, Sell, or Hold Post Q1 Earnings? | Kimball Electronics (KE): Buy, Sell, or Hold Post Q1 Earnings? | When Should You Buy Kimball Electronics, Inc. (NASDAQ:KE)? | When Should You Buy Kimball Electronics, Inc. (NASDAQ:KE)? | Vertiv, Atkore, and Kimball Electronics Shares Are Falling, What You Need To Know | Vertiv, Atkore, and Kimball Electronics Shares Are Falling, What You Need To Know | Is the Options Market Predicting a Spike in Kimball Electronics Stock? | Is the Options Market Predicting a Spike in Kimball Electronics Stock?",https://finance.yahoo.com/markets/stocks/articles/look-back-electrical-systems-stocks-182528440.html | https://finance.yahoo.com/markets/stocks/articles/look-back-electrical-systems-stocks-182528440.html | https://finance.yahoo.com/markets/stocks/articles/kimball-electronics-ke-buy-sell-144928962.html | https://finance.yahoo.com/markets/stocks/articles/kimball-electronics-ke-buy-sell-144928962.html | https://finance.yahoo.com/markets/stocks/articles/buy-kimball-electronics-inc-nasdaq-113549461.html | https://finance.yahoo.com/markets/stocks/articles/buy-kimball-electronics-inc-nasdaq-113549461.html | https://finance.yahoo.com/markets/stocks/articles/vertiv-atkore-kimball-electronics-shares-030414151.html | https://finance.yahoo.com/markets/stocks/articles/vertiv-atkore-kimball-electronics-shares-030414151.html | https://finance.yahoo.com/markets/options/articles/options-market-predicting-spike-kimball-144300848.html | https://finance.yahoo.com/markets/options/articles/options-market-predicting-spike-kimball-144300848.html
KLAC,KLA Corporation,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.4,"The Zacks Analyst Blog Highlights Costco, Lam Research, KLA, Blue Ridge and AXIL | Jim Cramer Calls KLA Corporation “Too Risky” | KLA (KLAC) Stock After Split And Strong AI Outlook Is The Valuation Still Attractive | KLA Corporation, Amkor, and Teradyne Shares Skyrocket, What You Need To Know | KLA (KLAC) Stock Dips While Market Gains: Key Facts | Top Analyst Reports for Costco, Lam Research & KLA | Stocks Rally on Hopes for a Near-term US-Iran Interim Peace Agreement | US Stock Market Today S&P 500 Futures Climb On Hot Inflation And Fed Jitters | Is Jeff Bezos’ New Startup An Even Bigger Idea than Amazon? He Tells CNBC it Will Drive ‘Civilizational Wealth.’ | How Oracle, KLA, Intel, EchoStar, and More Stocks Explain Today’s Market",https://finance.yahoo.com/markets/stocks/articles/zacks-analyst-blog-highlights-costco-082700959.html | https://finance.yahoo.com/markets/stocks/articles/jim-cramer-calls-kla-corporation-080509834.html | https://finance.yahoo.com/markets/stocks/articles/kla-klac-stock-split-strong-041245930.html | https://finance.yahoo.com/markets/stocks/articles/kla-corporation-amkor-teradyne-shares-002120400.html | https://finance.yahoo.com/markets/stocks/articles/kla-klac-stock-dips-while-220003057.html | https://finance.yahoo.com/markets/stocks/articles/top-analyst-reports-costco-lam-204100714.html | https://finance.yahoo.com/markets/stocks/articles/stocks-rally-hopes-near-term-203953174.html | https://finance.yahoo.com/markets/stocks/articles/us-stock-market-today-p-081759125.html | https://finance.yahoo.com/sectors/technology/articles/jeff-bezos-startup-even-bigger-021021550.html | 
KOPN,Kopin Corporation,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.7,0.0,0.2,Kopin (KOPN) Q4 2025 Earnings Call Transcript | Kopin (KOPN) Q4 2025 Earnings Call Transcript | Assessing Kopin (KOPN) Valuation After Defense Microdisplay Wins And Positive Analyst Commentary | Assessing Kopin (KOPN) Valuation After Defense Microdisplay Wins And Positive Analyst Commentary | Kopin’s Defense OLED Bet and AI Display Push Could Be A Game Changer For Kopin (KOPN) | Kopin’s Defense OLED Bet and AI Display Push Could Be A Game Changer For Kopin (KOPN) | Is Kopin (KOPN) the Best Penny Stock to Buy for Long Term? | Is Kopin (KOPN) the Best Penny Stock to Buy for Long Term? | How The Kopin (KOPN) Narrative Is Shifting With FPV Drone Hopes And New Contracts | How The Kopin (KOPN) Narrative Is Shifting With FPV Drone Hopes And New Contracts,https://finance.yahoo.com/markets/stocks/articles/kopin-kopn-q4-2025-earnings-184748356.html | https://finance.yahoo.com/markets/stocks/articles/kopin-kopn-q4-2025-earnings-184748356.html | https://finance.yahoo.com/markets/stocks/articles/assessing-kopin-kopn-valuation-defense-121155678.html | https://finance.yahoo.com/markets/stocks/articles/assessing-kopin-kopn-valuation-defense-121155678.html | https://finance.yahoo.com/sectors/technology/articles/kopin-defense-oled-bet-ai-201109122.html | https://finance.yahoo.com/sectors/technology/articles/kopin-defense-oled-bet-ai-201109122.html | https://finance.yahoo.com/markets/stocks/articles/kopin-kopn-best-penny-stock-184332073.html | https://finance.yahoo.com/markets/stocks/articles/kopin-kopn-best-penny-stock-184332073.html | https://finance.yahoo.com/markets/stocks/articles/kopin-kopn-narrative-shifting-fpv-031318481.html | https://finance.yahoo.com/markets/stocks/articles/kopin-kopn-narrative-shifting-fpv-031318481.html
LAES,SEALSQ Corp,0.8,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.5,0.2,SEALSQ Targets Space Based Post Quantum Cloud As Stock Lags Target | SEALSQ Targets Space Based Post Quantum Cloud As Stock Lags Target | SEALSQ And WISeKey’s Crucial Update On Collaboration Gets Investors Talking – Retail Says Space Infrastructure Is No Longer Just About Connectivity | SEALSQ And WISeKey’s Crucial Update On Collaboration Gets Investors Talking – Retail Says Space Infrastructure Is No Longer Just About Connectivity | Assessing SEALSQ (LAES) Valuation After Recent Quantum Security Milestones And Vertical Stack Expansion | Assessing SEALSQ (LAES) Valuation After Recent Quantum Security Milestones And Vertical Stack Expansion | SEALSQ Targets Banks With Post Quantum Stack And AI Compliance Platform | SEALSQ Targets Banks With Post Quantum Stack And AI Compliance Platform | Here’s Why SEALSQ (LAES) is Among the 15 Best Tech Stocks with Huge Upside Potential | Here’s Why SEALSQ (LAES) is Among the 15 Best Tech Stocks with Huge Upside Potential,https://finance.yahoo.com/markets/stocks/articles/sealsq-targets-space-based-post-151259351.html | https://finance.yahoo.com/markets/stocks/articles/sealsq-targets-space-based-post-151259351.html | https://finance.yahoo.com/sectors/technology/articles/sealsq-wisekey-crucial-collaboration-gets-163720730.html | https://finance.yahoo.com/sectors/technology/articles/sealsq-wisekey-crucial-collaboration-gets-163720730.html | https://finance.yahoo.com/markets/stocks/articles/assessing-sealsq-laes-valuation-recent-180646098.html | https://finance.yahoo.com/markets/stocks/articles/assessing-sealsq-laes-valuation-recent-180646098.html | https://finance.yahoo.com/markets/stocks/articles/sealsq-targets-banks-post-quantum-150857727.html | https://finance.yahoo.com/markets/stocks/articles/sealsq-targets-banks-post-quantum-150857727.html | https://finance.yahoo.com/sectors/technology/articles/why-sealsq-laes-among-15-050826468.html | https://finance.yahoo.com/sectors/technology/articles/why-sealsq-laes-among-15-050826468.html
